,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,32.19059222,38.03832948,61.25906652,65.15148191,42.20791273,57.9744807,63.2869505,39.75657581,84.31065923,65.59087383,77.92695821,98.84920594,83.65366275,89.32312927,90.31730943,93.03255731,69.51698512,91.51096876,95.75260589,86.76065944,87.76406197,89.47412112,96.13228316,88.72522624,90.64441503,99.03446213,95.67591323,89.55924552,35.68280094,94.15173815,95.55515456,97.94800557,94.14846732,77.54677515,87.94083651,67.67136056,99.61910732,98.17713445,92.35381549,92.11972779,97.29293259,91.05627032,93.87454124,84.68245385,91.13914928,95.38648822,88.51390693,89.12987666,85.64532689,88.24637541,96.59121826,91.26694463,95.07020116,85.99469652,82.21280375
1,38.14302674,26.0695387,1.592422994,66.37274183,21.49059564,76.83418769,66.20793624,97.94800557,66.28326385,78.28452045,77.8707536,87.75322874,91.13914928,92.11972779,88.24637541,52.59936901,80.78104004,84.68245385,89.12987666,83.94468409,92.00324978,99.03446213,77.95754061,88.72522624,85.64532689,99.61910732,95.07020116,92.35381549,78.78970759,87.94083651,97.29293259,70.62989218,97.56849953,94.14846732,90.64441503,92.91423383,95.55515456,95.38648822,88.51390693,84.53852223,91.26694463,91.51096876,83.82528245,94.15173815,84.10193793,99.99999,95.75260589,86.21496371,86.76065944,51.15306518,93.09950718,95.67591323,99.99999,98.84920594,81.51017538
2,56.83280355,24.66006055,77.51023369,53.50463767,86.49714531,83.38501147,84.68245385,75.73582011,59.66718586,92.11972779,52.59936901,74.31911492,91.13914928,87.94083651,84.70172213,99.03446213,95.67591323,78.28452045,89.61417594,80.90631241,70.62989218,97.94800557,98.17713445,77.54677515,96.13228316,99.61910732,92.35381549,95.75260589,88.51390693,89.55924552,91.51096876,98.84920594,94.14846732,90.64441503,94.15173815,93.03255731,89.32312927,79.01720716,89.12987666,88.72522624,97.29293259,91.05627032,93.87454124,95.38648822,92.90401218,96.59121826,91.26694463,66.28326385,94.29690562,85.99469652,95.55515456,89.89767813,63.83709974,82.34937004,88.24637541
3,32.16531055,38.40380593,19.78249574,69.8410056,21.9180702,61.91869342,66.70576357,50.42857568,91.37329051,94.14846732,92.89765441,95.38648822,92.35381549,79.01720716,94.15173815,91.26694463,85.65923047,73.13874552,85.99469652,88.72522624,86.19439925,87.95919128,63.62909921,80.53864746,82.34937004,89.88953077,99.99999,95.75260589,78.78970759,84.70172213,93.09950718,91.51096876,99.99999,98.84920594,81.51017538,50.80872036,87.76406197,93.03255731,94.29690562,84.31065923,86.00345438,81.37846659,97.56849953,92.90401218,84.53852223,92.91423383,92.00324978,95.07020116,83.82528245,82.21280375,24.16256349,44.9389876,96.13228316,90.64441503,84.10193793
4,9.80291595,84.33974431,89.32312927,63.37225968,89.12987666,79.07949659,86.6996801,86.78620377,98.84920594,85.64532689,87.76406197,93.03255731,92.35381549,84.31065923,88.72522624,91.51096876,95.75260589,78.78970759,89.55924552,86.32465757,97.94800557,69.51698512,94.14846732,44.9389876,90.64441503,96.59121826,99.61910732,99.03446213,91.13914928,94.15173815,91.39064225,97.29293259,95.55515456,95.67591323,86.21496371,93.87454124,98.17713445,92.11972779,87.94083651,82.3438198,91.05627032,95.07020116,95.38648822,84.68245385,86.42573792,97.56849953,92.00324978,96.13228316,85.99469652,83.49602396,86.68959994,67.67136056,92.91423383,86.76065944,88.51390693
5,23.5354934,19.78249574,77.51023369,91.37329051,15.42196799,74.61155282,83.37705512,69.8410056,94.14846732,82.34937004,92.89765441,85.65923047,92.35381549,79.01720716,84.70172213,87.95919128,95.38648822,89.46707858,88.72522624,85.64532689,91.26694463,93.87454124,63.62909921,73.13874552,85.99469652,93.31083413,98.17713445,95.67591323,88.51390693,82.3438198,84.69021766,91.05627032,84.17796028,73.13965753,89.55924552,96.13228316,84.68245385,91.13914928,89.61417594,92.11972779,62.53548833,94.15173815,87.94083651,80.16290148,88.24637541,86.19439925,52.59936901,80.78104004,80.53864746,45.52130306,86.12188158,90.99050642,97.94800557,95.75260589,89.12987666
6,62.39976577,33.66124955,63.14714159,49.96376516,10.03634536,84.81458604,65.27849508,88.44485055,40.32928262,66.50686069,76.63515592,92.13719474,77.4707991,80.02551627,83.82537223,91.26694463,93.03255731,89.47412112,84.42429873,91.51096876,86.19439925,87.95919128,92.89765441,95.38648822,98.84920594,92.35381549,94.14846732,79.01720716,89.12987666,80.16290148,87.76406197,97.94800557,89.32312927,88.72522624,90.64441503,96.59121826,99.61910732,99.03446213,89.55924552,91.13914928,67.67136056,97.29293259,95.55515456,95.67591323,92.11972779,93.87454124,98.17713445,96.13228316,84.68245385,87.94083651,91.05627032,93.56409267,88.51390693,94.15173815,88.24637541
7,38.10999093,41.28086675,95.38648822,1.530768374,31.17670784,86.19439925,91.26694463,99.99999,73.13874552,92.35381549,88.44637346,93.09950718,99.99999,80.53864746,84.53852223,50.80872036,71.49385038,92.00324978,81.51017538,89.5987779,97.56849953,78.78970759,80.16290148,83.94468409,86.32465757,92.91423383,83.65366275,85.99469652,82.21280375,84.10193793,34.44632451,98.84920594,79.52732954,88.51390693,83.82528245,97.94800557,91.51096876,89.32312927,44.9389876,88.72522624,99.61910732,98.17713445,87.75322874,91.13914928,89.61417594,97.29293259,93.87454124,84.68245385,89.12987666,82.3438198,91.39064225,93.31083413,92.13719474,99.03446213,86.21496371
8,43.94688122,14.60964787,74.81544975,46.05681806,57.7580975,91.6524383,24.95867786,56.60877307,63.16520406,84.20189779,76.83418769,66.20793624,66.37274183,97.94800557,79.30639259,96.59121826,87.95919128,84.34096533,98.84920594,85.64532689,77.8707536,87.76406197,93.03255731,86.78620377,84.33974431,88.30829539,69.51698512,92.35381549,90.37135809,89.32312927,77.4707991,80.79670421,91.20970452,92.90401218,89.55924552,89.419451,98.17713445,89.46707858,78.78970759,89.12987666,86.12188158,91.05627032,95.38648822,84.58893866,88.72522624,91.26694463,87.93113193,91.93340238,91.51096876,85.99469652,97.29293259,72.15476775,92.13719474,2.145304957,88.51390693
9,55.08984272,32.19059222,59.55262648,93.09950718,36.10071383,35.2030282,91.26694463,60.85990802,83.68183531,99.99999,88.44637346,97.56849953,34.44632451,95.38648822,81.51017538,92.91423383,83.65366275,51.15306518,82.21280375,84.10193793,86.68959994,95.07020116,94.14846732,84.53852223,80.16290148,89.88953077,84.91024962,86.76065944,86.42573792,83.49602396,92.89765441,69.8410056,80.80959568,60.13886073,84.70172213,86.19439925,98.84920594,46.38749412,19.12358264,22.35512226,93.03255731,92.00324978,92.35381549,95.75260589,89.12987666,91.51096876,84.31065923,92.11972779,90.64441503,94.15173815,87.76406197,84.68245385,85.99469652,91.13914928,88.72522624
10,16.1585109,76.63515592,10.00194934,0.0,0.0,54.63079808,86.00345438,57.84627264,88.44485055,90.22793001,92.13719474,91.51096876,98.84920594,79.52732954,83.82528245,87.76406197,93.03255731,69.51698512,90.37135809,89.12987666,95.75260589,84.31065923,89.32312927,88.72522624,83.94468409,89.47412112,77.75555198,90.64441503,94.15173815,85.64532689,85.65923047,85.99469652,86.42573792,83.49602396,84.70172213,79.62575679,90.31730943,86.76065944,47.77426479,86.32465757,89.07661609,78.70773698,65.15148191,30.73323241,80.16290148,72.98033012,72.24358198,80.02551627,82.57086092,63.46127974,81.37846659,90.99050642,77.4707991,59.18255708,64.68104609
11,20.97581455,59.13712916,60.47798465,21.9180702,35.68280094,77.4707991,15.35251148,49.4018977,60.25206697,89.419451,84.9300227,91.05627032,92.13719474,93.03255731,89.55924552,87.76406197,96.59121826,98.17713445,91.51096876,98.84920594,99.61910732,97.94800557,87.75322874,91.13914928,89.12987666,91.39064225,97.29293259,93.87454124,92.35381549,84.68245385,70.62989218,99.03446213,95.38648822,85.64532689,88.24637541,95.55515456,91.26694463,95.67591323,94.14846732,95.75260589,86.76065944,96.13228316,90.64441503,94.15173815,86.42573792,97.56849953,90.31730943,85.99469652,88.72522624,87.94083651,92.91423383,92.00324978,95.07020116,84.31065923,88.51390693
12,60.52865164,40.89777506,51.21151631,35.68280094,52.56128921,16.58042552,77.39811795,20.00288675,13.79100096,67.75052852,92.91423383,93.09950718,83.68183531,78.70773698,84.53852223,91.26694463,60.85990802,79.62575679,97.56849953,99.99999,88.44637346,95.38648822,99.99999,83.65366275,80.16290148,71.49385038,92.00324978,92.35381549,81.51017538,89.32312927,86.68959994,89.5987779,83.94468409,86.32465757,85.64532689,80.02551627,86.76065944,82.21280375,84.10193793,83.49602396,86.19439925,95.07020116,94.14846732,78.78970759,84.70172213,84.91024962,92.89765441,46.57912629,62.22086343,86.42573792,79.52732954,91.13914928,89.12987666,88.72522624,92.11972779
13,30.4254394,37.83294904,64.01092118,77.54678733,70.29330199,73.60085469,78.28452045,89.61417594,58.17261114,70.14060434,74.69880742,98.17713445,86.49714531,91.13914928,85.64532689,91.05627032,93.87454124,97.94800557,89.55924552,77.95754061,67.97172842,99.61910732,92.35381549,98.84920594,87.75322874,97.29293259,93.03255731,91.51096876,89.32312927,89.12987666,95.38648822,95.75260589,78.78970759,84.68245385,88.72522624,91.26694463,99.03446213,92.90401218,94.14846732,85.99469652,91.39064225,95.55515456,95.67591323,86.76065944,88.51390693,81.37846659,73.13874552,86.21496371,96.13228316,94.15173815,96.59121826,81.51017538,35.68280094,92.11972779,90.64441503
14,81.37846659,8.586375019,66.70576357,15.35251148,35.36016156,38.26811211,38.32865111,75.55480498,89.47412112,95.75260589,94.14846732,86.76065944,90.64441503,94.15173815,84.70172213,89.07661609,92.89765441,85.65923047,85.99469652,83.49602396,89.88953077,95.38648822,90.31730943,88.72522624,84.10193793,91.26694463,97.56849953,91.51096876,92.35381549,98.84920594,92.91423383,92.00324978,95.07020116,84.31065923,89.12987666,86.68959994,93.03255731,95.67591323,83.82528245,82.21280375,93.87454124,98.17713445,99.03446213,96.13228316,87.94083651,99.61910732,97.94800557,77.54677515,88.51390693,89.55924552,97.29293259,91.05627032,91.13914928,92.11972779,88.24637541
15,78.17281005,58.30938102,87.36384149,70.67829218,43.37501152,75.55480498,86.78620377,77.6347291,40.91072057,80.77035612,80.02551627,80.78104004,84.33974431,80.79670421,89.32312927,82.64502167,98.84920594,84.31065923,86.76065944,89.12987666,87.76406197,93.03255731,92.90401218,95.75260589,88.72522624,89.47412112,91.51096876,78.78970759,44.9389876,79.30639259,69.51698512,94.29690562,94.15173815,83.94468409,86.32465757,5.427048525,85.65923047,63.83709974,85.99469652,83.49602396,80.49152522,98.17713445,66.28326385,99.03446213,94.14846732,97.94800557,95.67591323,92.35381549,96.13228316,87.94083651,95.55515456,99.61910732,77.54677515,89.55924552,88.24637541
16,51.68395023,11.85200713,0.0,36.80117668,50.42857568,34.68494953,69.94718927,69.8410056,26.8708629,45.52130306,57.6053748,91.93340238,91.20970452,94.14846732,47.77426479,91.26694463,73.13874552,95.38648822,89.46707858,92.35381549,86.19439925,86.2541164,87.95919128,99.61910732,85.64532689,85.14465222,97.94800557,82.21280375,80.16290148,82.3438198,97.29293259,84.20189779,86.21496371,83.94468409,88.24637541,91.39064225,96.59121826,92.00324978,98.17713445,98.84920594,93.87454124,91.51096876,89.32312927,89.55924552,89.12987666,91.05627032,93.03255731,90.37135809,84.31065923,91.13914928,77.8707536,97.56849953,88.51390693,84.68245385,88.72522624
17,78.17281005,70.24905586,83.68183531,98.17713445,96.13228316,91.05627032,67.97172842,95.67591323,89.55924552,77.95754061,86.20017514,93.56409267,76.16070518,51.25885662,80.80959568,93.87454124,99.03446213,92.35381549,91.13914928,94.15173815,95.55515456,99.61910732,97.94800557,94.14846732,86.23315653,97.29293259,95.38648822,86.21496371,89.32312927,85.99469652,91.39064225,91.51096876,95.75260589,83.82528245,84.70172213,91.26694463,89.47412112,98.84920594,80.53864746,88.51390693,87.76406197,92.90401218,84.68245385,88.72522624,92.11972779,96.59121826,89.46707858,89.12987666,82.34937004,86.42573792,93.03255731,66.37274183,73.13874552,90.31730943,83.94468409
18,82.1847816,35.2030282,91.93340238,91.51096876,87.94083651,90.22793001,63.71103229,65.50261834,47.58772845,62.35242374,86.00345438,95.38648822,86.21496371,88.51390693,86.49714531,86.19439925,91.26694463,63.62909921,73.13874552,92.35381549,87.95919128,98.84920594,94.14846732,89.55924552,89.61417594,87.76406197,93.03255731,90.37135809,84.31065923,96.13228316,93.56409267,97.94800557,95.75260589,77.54677515,51.25885662,96.59121826,99.61910732,98.17713445,89.12987666,88.72522624,97.29293259,93.87454124,95.67591323,91.13914928,85.64532689,91.39064225,91.05627032,99.03446213,86.76065944,94.15173815,95.55515456,44.9389876,85.99469652,92.11972779,82.21280375
19,73.64322424,92.13719474,37.12306374,73.13965753,77.75555198,86.00345438,63.14714159,88.44485055,93.03255731,91.51096876,87.76406197,65.27849508,77.4707991,86.78620377,98.84920594,92.35381549,84.31065923,89.55924552,44.9389876,89.12987666,97.94800557,95.38648822,78.78970759,88.72522624,85.64532689,96.59121826,99.61910732,99.03446213,87.75322874,89.61417594,67.67136056,97.29293259,95.55515456,94.14846732,84.68245385,85.14465222,93.87454124,95.67591323,83.65366275,82.3438198,91.26694463,98.17713445,99.99999,96.13228316,94.15173815,91.05627032,93.09950718,99.99999,81.51017538,84.53852223,71.49385038,70.62989218,85.14015258,88.51390693,85.99469652
20,69.39855223,93.09950718,20.15990301,69.94718927,89.5987779,83.68183531,99.61910732,99.99999,80.53864746,84.53852223,97.29293259,93.87454124,95.38648822,86.21496371,51.15306518,91.39064225,97.94800557,99.99999,84.68245385,82.3438198,50.80872036,96.59121826,34.44632451,92.35381549,89.55924552,85.14465222,66.37274183,40.08669181,81.63511603,85.99469652,71.49385038,98.17713445,89.32312927,88.51390693,80.16290148,93.31083413,91.05627032,91.26694463,91.13914928,89.61417594,80.02551627,81.51017538,87.75322874,89.12987666,88.72522624,80.78104004,92.00324978,85.26909551,98.84920594,85.64532689,93.03255731,91.51096876,90.37135809,84.31065923,83.94468409
21,57.83107149,73.49750543,59.4767437,23.41994655,32.32915323,72.24358198,59.21092574,51.21151631,38.06656269,31.02334366,62.39976577,90.99050642,79.04497323,80.79670421,86.32465757,84.81458604,84.34096533,88.72522624,84.10193793,80.16290148,27.19452945,89.07661609,89.32312927,85.99469652,85.64532689,92.35381549,98.84920594,86.76065944,89.12987666,94.15173815,87.76406197,91.51096876,95.75260589,84.31065923,44.9389876,98.17713445,99.03446213,95.38648822,94.14846732,90.64441503,93.87454124,97.94800557,95.67591323,96.13228316,87.94083651,99.61910732,77.54677515,88.51390693,89.55924552,91.13914928,91.39064225,97.29293259,95.55515456,92.11972779,88.24637541
22,14.03184959,57.59970402,57.9744807,1.437346554,97.94800557,77.8707536,66.37274183,87.75322874,91.13914928,88.24637541,98.17713445,89.12987666,89.61417594,83.94468409,85.64532689,92.35381549,89.32312927,89.55924552,77.95754061,88.72522624,91.05627032,92.00324978,95.67591323,98.84920594,78.78970759,93.03255731,99.03446213,94.14846732,95.75260589,92.11972779,95.55515456,95.07020116,96.13228316,90.64441503,94.15173815,81.51017538,90.31730943,77.54677515,87.94083651,83.49602396,84.91024962,85.65923047,84.31065923,86.76065944,84.70172213,81.37846659,96.59121826,89.47412112,93.56409267,80.80959568,83.03295526,84.17796028,79.01720716,35.68280094,86.32465757
23,0.0,84.44355873,46.59177534,41.4297554,13.88482007,59.55262648,86.2541164,87.93113193,87.95919128,66.70576357,52.85443039,72.15476775,91.26694463,82.77010873,95.38648822,80.02551627,80.79670421,97.56849953,92.35381549,80.16290148,92.91423383,80.58917239,92.00324978,99.99999,84.53852223,93.09950718,85.14015258,35.80276164,99.99999,84.10193793,86.68959994,50.80872036,71.49385038,76.11415284,81.51017538,78.70773698,54.83360857,89.32312927,89.5987779,86.32465757,91.20970452,83.65366275,86.76065944,64.68104609,83.49602396,79.65524299,80.77035612,95.07020116,91.93340238,89.46707858,79.07949659,84.91024962,33.33065232,94.14846732,79.76966371
